"","Site","Lat","Long"
"15059","WIDNR_WQX-253205",42.87944,-89.86061
"15060","11113300-01-CNT",42.6836,-72.47142
"15061","21SC60WQ_WQX-S-252",35.02265,-82.53368
"15062","MNPCA-S008-134",48.5292,-95.7532
"15063","21KAN001_WQX-SPA098",38.96759,-96.26663
"15064","21KAN001_WQX-SC761",37.36716,-96.65938
"15065","WIDNR_WQX-10033543",44.64139,-90.35401
"15066","21SC60WQ_WQX-RS-14207",32.75073,-80.99321
"15067","21SC60WQ_WQX-RS-09323",34.06525,-80.95357
"15068","21KAN001_WQX-SPB138",38.50803,-96.86789
"15069","21SC60WQ_WQX-E-086",33.06111,-80.52294
"15070","21NJDEP1-01409500",39.64201,-74.6499
"15071","WIDNR_WQX-10031762",42.99291,-89.98384
"15072","MNPCA-S008-113",47.7217,-96.3948
"15073","21NDHDWQ-384155",46.9054,-97.05251
"15074","11113300-00K-UAM",44.59159,-71.52515
"15075","21SC60WQ_WQX-PD-169",33.88766,-79.52863
"15076","WIDNR_WQX-10012224",44.53942,-90.1008
"15077","21NJDEP1-01457400",40.59228,-75.1866
"15078","WIDNR_WQX-10033532",44.7709,-90.39133
"15079","WIDNR_WQX-10031448",42.95109,-90.06938
"15080","21OHIO_WQX-302843",41.37853,-83.998
"15081","21SC60WQ_WQX-RL-09091",33.74292,-82.22104
"15082","WIDNR_WQX-10016644",42.89632,-89.7599
"15083","21SC60WQ_WQX-SV-072",33.48552,-81.89617
"15084","DRBC-1907 BCP",40.78472,-75.18472
"15085","21KAN001_WQX-SPA196",37.66891,-95.83277
"15086","21SC60WQ_WQX-PD-042",34.05706,-79.24782
"15087","WIDNR_WQX-10033546",44.66198,-90.38703
"15088","21KAN001_WQX-SPA171",37.67851,-97.40632
"15089","21SC60WQ_WQX-PD-361",33.59305,-79.432
"15090","MNPCA-S008-125",48.4558,-95.9554
"15091","21KAN001_WQX-SC570",37.08986,-94.66646
"15092","21SC60WQ_WQX-CW-072",34.46825,-80.93886
"15093","21SC60WQ_WQX-E-091",33.82537,-81.52225
"15094","NJDEP_BFBM-01407821",40.2119,-74.2957
"15095","21KAN001_WQX-SPB446",38.56596,-97.67283
"15096","DRBC-3126 ICP",41.8235,-75.11358
"15097","MNPCA-S008-101",47.8105,-96.3951
"15098","WIDNR_WQX-10016191",44.52085,-90.14179
"15099","WIDNR_WQX-10008728",44.39722,-90.99121
"15100","DRBC-1677 ICP",40.56667,-75.09861
"15101","WIDNR_WQX-10014319",42.92483,-90.10167
"15102","21KAN001_WQX-SPA142",38.78147,-98.4119
"15103","WIDNR_WQX-253099",42.88042,-89.93832
"15104","WIDNR_WQX-723218",44.4391,-90.12987
"15105","21SC60WQ_WQX-S-123",34.04409,-81.69767
"15106","21KAN001_WQX-SPA270",37.6907,-98.66438
"15107","21KAN001_WQX-SPB380",39.44354,-95.53224
"15108","NJDEP_BFBM-01411299",39.30539,-74.83224
"15109","21KAN001_WQX-SPB144",39.15209,-96.31125
"15110","21NJDEP1-01405340",40.29615,-74.3979
"15111","21SC60WQ_WQX-SV-069",33.55443,-81.78865
"15112","NJDEP_BFBM-01410960",39.62055,-74.89258
"15113","DRBC-2777 BCP",41.47537,-75.03577
"15114","21KAN001_WQX-SPA463",37.25362,-94.75956
"15115","21KAN001_WQX-SPB043",38.03062,-95.09182
"15116","21KAN001_WQX-SC631",38.73007,-96.49931
"15117","21KAN001_WQX-SC760",38.26662,-96.54531
"15118","21KAN001_WQX-SPB472",38.89885,-95.03022
"15119","WIDNR_WQX-723229",44.48218,-90.15043
"15120","21KAN001_WQX-SPB048",38.76924,-95.8432
"15121","21SC60WQ_WQX-MD-107",33.83834,-79.04583
"15122","MNPCA-S008-123",48.3236,-95.7014
"15123","21SC60WQ_WQX-E-011",33.47902,-81.31275
"15124","11113300-02-ISG",43.23342,-70.95538
"15125","21NJDEP1-01400500",40.55519,-74.58363
"15126","21SC60WQ_WQX-SV-366",33.27808,-81.84447
"15127","11113300-08-OYS",43.13516,-70.96746
"15128","11113300-05-NWL",44.68621,-71.22535
"15129","21KAN001_WQX-SPB073",39.10329,-99.30819
"15130","21SC60WQ_WQX-B-014",34.87649,-82.02542
"15131","WIDNR_WQX-10033542",44.63778,-90.33665
"15132","WIDNR_WQX-10029295",42.86587,-89.75037
"15133","21KAN001_WQX-SPB444",39.3357,-94.92174
"15134","21KAN001_WQX-SPB108",39.377,-96.27822
"15135","21SC60WQ_WQX-CSTL-109",32.76126,-81.02003
"15136","21KAN001_WQX-SPB502",37.87874,-96.98684
"15137","21OHIO_WQX-C04S01",40.31317,-80.6601
"15138","21SC60WQ_WQX-PD-371",34.54598,-79.37277
"15139","DRBC-2655 ICP",41.43944,-74.82028
"15140","DRBC-2473 BCP",41.325,-74.79694
"15141","WIDNR_WQX-10020508",44.56721,-90.25936
"15142","21SC60WQ_WQX-CW-243",33.5975,-80.42427
"15143","21SC60WQ_WQX-CW-082",34.17265,-80.51028
"15144","21KAN001_WQX-SPB111",37.09123,-96.09574
"15145","21KAN001_WQX-SPA297",38.81295,-97.9958
"15146","DRBC-2984 ICP",41.70499,-75.06679
"15147","21KAN001_WQX-SPA330",38.52101,-100.1024
"15148","NJDEP_BFBM-01411500",39.4957,-75.0763
"15149","21KAN001_WQX-SPB131",38.20849,-98.32014
"15150","WIDNR_WQX-723139",44.4827,-90.11867
"15151","WIDNR_WQX-10031456",42.85044,-89.93893
"15152","21SC60WQ_WQX-B-048",34.87367,-81.53168
"15153","21SC60WQ_WQX-E-059",33.49044,-80.67995
"15154","WIDNR_WQX-10033562",44.5832,-90.19821
"15155","21NJDEP1-01467000",39.97,-74.68417
"15156","WIDNR_WQX-10007759",45.45583,-89.97278
"15157","NJDEP_BFBM-01467021",40.03597,-74.89358
"15158","21SC60WQ_WQX-RS-05394",34.95366,-81.38269
"15159","WIDNR_WQX-10017367",43.65306,-90.33562
"15160","21KAN001_WQX-SPB116",37.85762,-95.98604
"15161","21KAN001_WQX-SPA445",39.60336,-95.13411
"15162","21NJDEP1-01389500",40.88757,-74.2233
"15163","MNPCA-S008-120",48.2223,-95.8956
"15164","21SC60WQ_WQX-CW-041",34.85375,-80.86663
"15165","21KAN001_WQX-SPA122",38.126,-98.27055
"15166","21KAN001_WQX-SPB261",39.34969,-99.8461
"15167","WIDNR_WQX-10031465",42.87047,-89.80788
"15168","WIDNR_WQX-10021052",45.91193,-90.42328
"15169","WIDNR_WQX-10033560",44.56926,-90.15663
"15170","NJDEP_BFBM-01405340",40.29615,-74.3979
"15171","21KAN001_WQX-SPB351",37.49752,-96.2712
"15172","21KAN001_WQX-SPB508",39.36338,-95.28536
"15173","NJDEP_BFBM-01402730",40.53705,-74.58963
"15174","WIDNR_WQX-273049",44.39295,-90.93245
"15175","21KAN001_WQX-SPB403",37.03748,-99.77665
"15176","WIDNR_WQX-10031464",42.92583,-89.76901
"15177","WIDNR_WQX-10031457",42.89194,-89.95742
"15178","MNPCA-S004-062",45.80112,-94.18893
"15179","21SC60WQ_WQX-PD-028",34.3569,-79.69322
"15180","21NJDEP1-01395000",40.61896,-74.28315
"15181","21SC60WQ_WQX-RS-02461",33.30187,-79.913
"15182","11113300-18-PMI",43.81018,-71.6655
"15183","21SC60WQ_WQX-CW-154",34.13662,-80.76605
"15184","11113300-02-CTC",43.28493,-71.59664
"15185","11113300-01-JWT",43.53254,-71.4654
"15186","21SC60WQ_WQX-PD-201",33.91246,-80.20611
"15187","11113300-25J-CTC",42.94413,-71.94551
"15188","WIDNR_WQX-10020046",42.87143,-89.92103
"15189","WIDNR_WQX-10014163",42.95321,-90.00214
"15190","21SC60WQ_WQX-RS-08260",33.05908,-80.87977
"15191","21SC60WQ_WQX-MD-158",33.86084,-79.04142
"15192","21SC60WQ_WQX-PD-093",34.00166,-79.81079
"15193","WIDNR_WQX-10021102",44.22536,-91.55608
"15194","21NJDEP1-01377499",40.99231,-74.0233
"15195","21KAN001_WQX-SPB474",37.2852,-97.80845
"15196","21SC60WQ_WQX-PD-041",34.05149,-79.75361
"15197","21NJDEP1-01399120",40.6358,-74.68203
"15198","WIDNR_WQX-10039856",43.5714,-88.87834
"15199","LWRBRULE-EXIT-39",43.91566,-99.36062
"15200","21NJDEP1-01458100",40.56844,-75.09517
"15201","21SC60WQ_WQX-S-302",34.57332,-82.43149
"15202","21SC60WQ_WQX-CW-023",35.14346,-81.15057
"15203","21SC60WQ_WQX-S-324",34.03364,-81.56342
"15204","21SC60WQ_WQX-B-333",35.0431,-81.47576
"15205","MNPCA-S008-126",48.5255,-95.7315
"15206","MNPCA-S008-135",48.5101,-95.6441
"15207","21SC60WQ_WQX-CSTL-121",32.85329,-81.1611
"15208","11113300-14-ISR",44.41191,-71.49783
"15209","21SC60WQ_WQX-SV-199",34.81406,-83.30595
"15210","WIDNR_WQX-10021754",42.9915,-89.88664
"15211","21NJDEP1-01411500",39.4957,-75.0763
"15212","21SC60WQ_WQX-RS-05398",33.96951,-81.55887
"15213","1119USBR_WQX-DVO120",41.859,-115.9985
"15214","21SC60WQ_WQX-E-099",33.52567,-80.94712
"15215","21SC60WQ_WQX-SV-367",33.05525,-81.56101
"15216","21NJDEP1-01482645",39.59624,-75.37592
"15217","21KAN001_WQX-SP908",39.2492,-96.31477
"15218","NJDEP_BFBM-01477120",39.74041,-75.2589
"15219","MNPCA-S008-130",48.2236,-95.5502
"15220","WIDNR_WQX-10033555",44.31731,-90.12611
"15221","11113300-01-BKR",43.7682,-71.68594
"15222","21SC60WQ_WQX-ST-006",33.1839,-79.40582
"15223","21KAN001_WQX-SPB312",39.00332,-94.80569
"15224","21SC60WQ_WQX-CSTL-115",33.15458,-81.01152
"15225","21SC60WQ_WQX-S-299",34.97432,-82.53903
"15226","21SC60WQ_WQX-B-259",35.13693,-81.87845
"15227","21SC60WQ_WQX-SV-203",34.83703,-82.98009
"15228","DRBC-3037 ICP",41.76472,-75.06167
"15229","11113300-04-SBB",44.68362,-71.53472
"15230","WIDNR_WQX-10031463",42.94666,-89.92492
"15231","11113300-01-MSC",43.63383,-72.31739
"15232","11113300-05-BER",43.03627,-70.7489
"15233","21SC60WQ_WQX-MD-125",33.85333,-78.65394
"15234","21SC60WQ_WQX-B-280",34.02723,-81.04198
"15235","WIDNR_WQX-10011740",42.98049,-89.80814
"15236","21KAN001_WQX-SPA378",38.65221,-98.91348
"15237","21KAN001_WQX-SPB059",38.19446,-95.11291
"15238","WIDNR_WQX-253100",42.85105,-89.8989
"15239","21NJDEP1-01387500",41.09678,-74.1655
"15240","21KAN001_WQX-SPA433",38.8995,-99.98751
"15241","21KAN001_WQX-SPB512",39.09973,-95.72473
"15242","21NJDEP1-01409387",39.74001,-74.7252
"15243","21SC60WQ_WQX-PD-359",33.55583,-79.70781
"15244","WIDNR_WQX-10033540",44.63448,-90.31626
"15245","21KAN001_WQX-SPB077",38.73961,-96.87502
"15246","MNPCA-S008-131",48.1317,-96.171
"15247","WIDNR_WQX-10033568",44.51144,-90.1072
"15248","1119USBR_WQX-AFE216",42.96922,-112.8743
"15249","WIDNR_WQX-10008143",42.93199,-90.08494
"15250","WIDNR_WQX-10021054",45.85348,-90.41243
"15251","21KAN001_WQX-SPB155",37.92135,-95.14015
"15252","21KAN001_WQX-SPB317",39.56665,-97.20863
"15253","1119USBR_WQX-MAL202",44.08228,-116.9793
"15254","1119USBR-PAL007",43.31389,-111.2014
"15255","WIDNR_WQX-10017422",44.63914,-90.3567
"15256","WIDNR_WQX-10015257",42.89604,-89.97603
"15257","1119USBR_WQX-MAL214",43.76698,-117.0555
"15258","21KAN001_WQX-SPB367",37.18583,-95.75602
"15259","21COL001-000022",40.41222,-104.5628
"15260","1119USBR_WQX-OWY306",43.78985,-117.1154
"15261","1119USBR_WQX-MIN388",42.55759,-113.7692
"15262","1119USBR_WQX-RCK105",42.15055,-114.153
"15263","1119USBR_WQX-MAL329",44.06888,-117.2852
"15264","1119USBR_WQX-MAL184",44.11245,-117.3317
"15265","1119USBR_WQX-MAL364",44.0106,-117.0455
"15266","1119USBR_WQX-MAL005",43.98821,-117.2306
"15267","1119USBR_WQX-MIN400",42.52983,-113.8285
"15268","21FLSARA_WQX-CLG",27.28707,-82.2533
"15269","1119USBR_WQX-RCK101",42.43323,-114.2968
"15270","21COL001_WQX-5570",40.159,-105.01
"15271","1119USBR_WQX-BOI023",43.51111,-116.575
"15272","1119USBR_WQX-MAL267",43.95216,-117.0237
"15273","1119USBR_WQX-AFE244",42.777,-112.9047
"15274","21COL001-5015",40.3575,-103.5286
"15275","1119USBR_WQX-MAL160",44.29331,-117.5523
"15276","MNPCA-S008-144",48.5107,-95.6651
"15277","1119USBR_WQX-MAL208",43.95238,-116.9922
"15278","WIDNR_WQX-10008171",42.93998,-89.92057
"15279","1119USBR_WQX-MAL347",43.93122,-117.2757
"15280","1119USBR_WQX-OWY311",43.77397,-117.0862
"15281","WIDNR_WQX-10033559",44.58367,-90.13107
"15282","1119USBR_WQX-AFE210",43.07111,-112.6275
"15283","WIDNR_WQX-10033545",44.6551,-90.3793
"15284","WIDNR_WQX-253128",42.88639,-89.90707
"15285","WIDNR_WQX-10015180",42.89927,-89.98064
"15286","21NEB001_WQX-SNI4NIOBRA20",42.45638,-103.0688
"15287","21KAN001_WQX-SPA257",39.87202,-98.19661
"15288","21KAN001_WQX-SPA418",39.21639,-96.16606
"15289","MNPCA-S008-102",48.021,-96.4258
"15290","1119USBR_WQX-MIN381",42.54125,-113.7563
"15291","1VTDECWQ-501128",44.3519,-72.3475
"15292","MNPCA-S008-105",47.8183,-96.4167
"15293","1119USBR_WQX-MAL249",44.03523,-116.9995
"15294","WIDNR_WQX-10031459",42.95361,-89.87828
"15295","1119USBR_WQX-BOI180",43.5825,-116.6983
"15296","21COL001-5598",40.0045,-105.4055
"15297","MNPCA-S008-140",48.2961,-95.5731
"15298","1119USBR_WQX-MAL188",44.08268,-117.3053
"15299","1119USBR_WQX-MIN394",42.51706,-113.7334
"15300","MNPCA-S008-108",47.7311,-96.3948
"15301","21KAN001_WQX-SPA426",38.26054,-98.09614
"15302","MNPCA-S004-063",45.80259,-94.17585
"15303","1119USBR_WQX-WAL113",42.81,-112.9
"15304","WIDNR_WQX-10033556",44.43874,-90.0896
"15305","21COL001-12530",39.6466,-106.8412
"15306","21KAN001_WQX-SPB095",37.60271,-96.21572
"15307","1119USBR_WQX-MIN382",42.57098,-113.6404
"15308","1VTDECWQ-500722",44.0135,-73.1712
"15309","1119USBR_WQX-MAL372",43.9925,-117.0667
"15310","1119USBR_WQX-BOI610",43.56172,-116.6582
"15311","WIDNR_WQX-10030007",43.075,-88.95582
"15312","21FLSARA_WQX-ALL-2",27.05837,-82.3952
"15313","MNPCA-S008-098",47.9054,-96.4005
"15314","1119USBR_WQX-DVO102",42.03517,-116.2198
"15315","WIDNR_WQX-10021103",44.48301,-91.44572
"15316","1119USBR_WQX-OWY303",43.7766,-117.0757
"15317","WIDNR_WQX-723145",44.6557,-90.25293
"15318","1119USBR_WQX-OWY302",43.79147,-117.0555
"15319","WIDNR_WQX-10012856",42.95869,-89.95918
"15320","WIDNR_WQX-10008165",42.9015,-89.8643
"15321","1119USBR_WQX-MAL255",43.9832,-117.2696
"15322","1119USBR_WQX-MAL218",43.67165,-117.0718
"15323","WIDNR_WQX-10031316",44.75644,-90.38745
"15324","1119USBR_WQX-AFE202",43.28036,-112.2544
"15325","21COL001-5673",39.75133,-105.5531
"15326","WIDNR_WQX-10016118",44.40392,-90.99695
"15327","WIDNR_WQX-723264",44.70331,-90.33659
"15328","1119USBR_WQX-MAL261",43.92453,-117.3055
"15329","WIDNR_WQX-10021099",44.32988,-91.45338
"15330","WIDNR_WQX-10031453",42.89228,-89.80748
"15331","21NEB001_WQX-SNI4NIOBR221",42.4828,-102.6943
"15332","WIDNR_WQX-10033539",44.68181,-90.21867
"15333","WIDNR_WQX-253058",42.86563,-89.85649
"15334","WIDNR_WQX-10033574",44.3801,-90.10154
"15335","1119USBR_WQX-MIN393",42.52376,-113.6672
"15336","WIDNR_WQX-373411",44.78621,-89.86213
"15337","MNPCA-S008-137",48.2237,-95.7223
"15338","WIDNR_WQX-253094",42.95626,-89.89494
"15339","1119USBR_WQX-WAL118",42.51625,-113.693
"15340","WIDNR_WQX-10033550",44.70285,-90.43518
"15341","WIDNR_WQX-253101",42.85904,-89.85818
"15342","WIDNR_WQX-10033564",44.69952,-90.2522
"15343","1119USBR_WQX-MAL212",43.84252,-117.0359
"15344","1119USBR_WQX-MAL200",44.17562,-116.9587
"15345","21KAN001_WQX-SPB064",38.73928,-95.86818
"15346","WIDNR_WQX-10008445",44.44748,-91.48534
"15347","1119USBR_WQX-MAL252",44.13444,-117.3665
"15348","21NEB001_WQX-SNI4BEARC146",42.92169,-101.5331
"15349","1119USBR_WQX-MIN402",42.53547,-113.8918
"15350","1119USBR_WQX-MAL374",43.9953,-117.0671
"15351","1119USBR_WQX-MIN389",42.55759,-113.7937
"15352","21PA_WQX-WQN0401",40.9669,-76.8792
"15353","1119USBR_WQX-MAL104",43.77678,-117.7414
"15354","MNPCA-S008-106",47.8038,-96.3786
"15355","WIDNR_WQX-10031466",42.82827,-89.82835
"15356","1119USBR_WQX-BOI342",43.51025,-116.5914
"15357","21KAN001_WQX-SPB135",37.07023,-98.9641
"15358","WIDNR_WQX-10012833",42.9714,-89.86432
"15359","WIDNR_WQX-253052",42.9595,-90.07169
"15360","MNPCA-S008-099",47.702,-96.378
"15361","1119USBR_WQX-OWY301",43.80137,-117.0545
"15362","1119USBR_WQX-MAL343",43.92838,-117.359
"15363","WIDNR_WQX-10031444",42.89446,-89.98204
"15364","MNPCA-S008-118",48.5251,-95.7098
"15365","21KAN001_WQX-SPB324",37.44231,-95.35462
"15366","MNPCA-S008-139",48.3134,-95.6797
"15367","1119USBR_WQX-EMM013",44.07139,-116.9325
"15368","1119USBR_WQX-MAL380",44.02079,-116.9983
"15369","WIDNR_WQX-253044",42.95974,-90.11398
"15370","1119USBR-MAL184",44.11245,-117.3317
"15371","MNPCA-S008-127",48.5249,-95.6883
"15372","21NEB001_WQX-SNI4NIOBR122",42.81289,-101.689
"15373","1119USBR_WQX-AFE212",43.07333,-112.7206
"15374","WIDNR_WQX-10031449",42.95028,-89.81275
"15375","1VTDECWQ-500691",43.9913,-73.2526
"15376","1119USBR_WQX-MAL333",43.98529,-117.3857
"15377","WIDNR_WQX-10007762",43.98134,-90.53485
"15378","1119USBR_WQX-AFE208",43.08111,-112.6625
"15379","1119USBR_WQX-MAL190",44.06945,-117.2821
"15380","1119USBR_WQX-OWY110",43.7925,-117.0407
"15381","MNPCA-S002-447",45.75014,-94.16696
"15382","1VTDECWQ-500717",44.1317,-73.0802
"15383","21NDHDWQ_WQX-380135",47.70244,-99.94878
"15384","SDDENR_WQX-EDWQSPZWQM28",45.2918,-96.48797
"15385","21NDHDWQ_WQX-385366",46.90657,-98.5601
"15386","21NDHDWQ_WQX-385555",47.53809,-100.7196
"15387","21NDHDWQ_WQX-385137",46.22142,-101.4784
"15388","21NDHDWQ_WQX-385407",47.45612,-99.07453
"15389","21NDHDWQ_WQX-385418",47.16077,-98.78965
"15390","SDDENR_WQX-46BS23",43.6097,-96.74449
"15391","21NDHDWQ_WQX-380087",47.29877,-101.5889
"15392","SDDENR_WQX-CENTBSRT14",43.92513,-96.7087
"15393","SDDENR_WQX-EDWQSPZWQM32",42.76179,-96.63279
"15394","SDDENR_WQX-FSC404",43.77099,-98.12664
"15395","21NDHDWQ_WQX-380077",46.09188,-101.3335
"15396","21NDHDWQ_WQX-385556",47.51618,-100.7094
"15397","SDDENR_WQX-460155",45.82863,-100.1732
"15398","SDDENR_WQX-NWQI_SK4",43.76098,-96.87302
"15399","SDDENR_WQX-EDWQSPZWQM88",45.20774,-96.47676
"15400","21NDHDWQ_WQX-385045",46.56726,-103.0304
"15401","SDDENR_WQX-BSR020",43.61637,-96.74583
"15402","21NDHDWQ_WQX-385403",48.9227,-101.9264
"15403","SDDENR_WQX-LOWJIMJRT15G",43.44372,-97.57374
"15404","21NDHDWQ_WQX-385375",48.1278,-97.1698
"15405","SDDENR_WQX-460664",43.55934,-96.72144
"15406","SDDENR_WQX-460167",42.80993,-96.7078
"15407","SDDENR_WQX-460666",43.13376,-96.44325
"15408","SDDENR_WQX-NCENBSRR25",45.11515,-97.16956
"15409","SDDENR_WQX-LOWERBSLBSM21",42.52452,-96.48068
"15410","DRBC-2792 ICP",41.50889,-74.98611
"15411","21NDHDWQ_WQX-385588",46.81883,-101.6522
"15412","21NDHDWQ_WQX-385231",46.29512,-96.77828
"15413","SDDENR_WQX-CAMPPOCSC12",45.8544,-99.94054
"15414","21NDHDWQ_WQX-385362",46.70272,-98.62304
"15415","SDDENR_WQX-460158",43.34638,-97.62307
"15416","21KAN001_WQX-SPA496",37.98967,-100.1354
"15417","SDDENR_WQX-KAMPESK04",44.9444,-97.1752
"15418","21NDHDWQ_WQX-380006",46.07975,-97.39129
"15419","21NDHDWQ_WQX-385422",47.79222,-97.30333
"15420","SDDENR_WQX-460745",42.79378,-96.96345
"15421","SDDENR_WQX-460688",45.20771,-96.47692
"15422","21NDHDWQ_WQX-385386",47.99271,-100.4992
"15423","21NDHDWQ_WQX-385505",47.90777,-99.41583
"15424","SDDENR_WQX-EDWQSPZWQM45",44.80356,-96.45225
"15425","SDDENR_WQX-LOWJIMJRT17B",43.45194,-97.83863
"15426","SDDENR_WQX-EDWQSPZWQM65",43.307,-96.52844
"15427","21NDHDWQ_WQX-385459",48.48656,-99.11079
"15428","LWRBRULE-FoD-37",44.03893,-99.44855
"15429","SDDENR_WQX-460702",44.19734,-96.78949
"15430","21NDHDWQ_WQX-385421",47.80278,-97.37028
"15431","SDDENR_WQX-460831",43.5947,-96.60005
"15432","21NDHDWQ_WQX-385549",47.56028,-100.9821
"15433","21NDHDWQ_WQX-385074",46.34185,-101.9142
"15434","SDDENR_WQX-SIXMILE02",44.29708,-96.83669
"15435","SDDENR_WQX-460665",43.30673,-96.52735
"15436","SDDENR_WQX-CENTBSRT11",44.10906,-96.60365
"15437","21NDHDWQ_WQX-385503",47.77553,-99.90609
"15438","21NDHDWQ_WQX-385001",46.63146,-97.0003
"15439","SDDENR_WQX-460825",43.7486,-99.55661
"15440","SDDENR_WQX-CAMPPOCSC06",45.85469,-100.214
"15441","SDDENR_WQX-UPJIMZZJRT59",45.24142,-98.29999
"15442","21NDHDWQ_WQX-380022",46.91661,-103.532
"15443","21NDHDWQ_WQX-385409",47.41921,-98.83967
"15444","SDDENR_WQX-EDWQSPT22",43.58728,-96.82395
"15445","21NDHDWQ_WQX-384126",47.22771,-98.12616
"15446","21NDHDWQ_WQX-380064",46.48598,-101.6291
"15447","SDDENR_WQX-EDWQSPZWQM66",43.13374,-96.44369
"15448","SDDENR_WQX-ROYLT03",45.7097,-97.43225
"15449","21NDHDWQ_WQX-385565",46.71853,-101.4901
"15450","SDDENR_WQX-ROYLT04",45.68245,-97.41181
"15451","21NDHDWQ_WQX-385232",46.31116,-96.73463
"15452","21NDHDWQ_WQX-384129",47.2547,-98.18659
"15453","SDDENR_WQX-46BSA1",45.22959,-97.16524
"15454","21NDHDWQ_WQX-385557",47.53373,-100.7374
"15455","21NDHDWQ_WQX-384107",48.13782,-100.5399
"15456","SDDENR_WQX-460667",42.99808,-96.49863
"15457","SDDENR_WQX-UPJIMZZJRT61",45.51924,-98.57799
"15458","SDDENR_WQX-UPJIMZZJRT56",44.90913,-98.32873
"15459","SDDENR_WQX-460832",42.76166,-96.63281
"15460","SDDENR_WQX-LOWJIMJR08",43.76105,-97.98852
"15461","SDDENR_WQX-UPJIMZZJR50",45.87854,-98.19266
"15462","21NDHDWQ_WQX-385561",48.51744,-99.14394
"15463","21NDHDWQ_WQX-385562",46.92348,-101.6381
"15464","SDDENR_WQX-ROYLT05",45.69003,-97.45601
"15465","21NDHDWQ_WQX-385425",47.91111,-97.07306
"15466","21NDHDWQ_WQX-384190",47.6262,-98.15496
"15467","21NDHDWQ_WQX-385552",47.70326,-100.8726
"15468","1119USBR_WQX-MAL322",43.951,-117.3672
"15469","21NDHDWQ_WQX-385400",45.9646,-96.67155
"15470","21NDHDWQ_WQX-385364",46.73243,-98.77588
"15471","21NDHDWQ_WQX-380137",47.64635,-100.1047
"15472","SDDENR_WQX-UPJIMZZJR47",45.60334,-98.31159
"15473","LWRBRULE-MCM-20",44.07023,-99.73516
"15474","SDDENR_WQX-UPJIMZZJRT54",44.58868,-98.16553
"15475","SDDENR_WQX-NCENBSRR24",45.18082,-97.18671
"15476","21NDHDWQ_WQX-384131",47.15485,-102.0596
"15477","1119USBR_WQX-MAL257",43.95345,-117.2658
"15478","SDDENR_WQX-460154",43.6522,-97.17256
"15479","SDDENR_WQX-460112",45.77701,-98.25189
"15480","SDDENR_WQX-460645",44.80357,-96.45227
"15481","SDDENR_WQX-LOWJIMJRT22",43.78574,-98.02882
"15482","SDDENR_WQX-460117",43.59985,-96.65283
"15483","21NDHDWQ_WQX-385355",46.799,-97.22138
"15484","SDDENR_WQX-460113",45.66914,-98.30899
"15485","21NDHDWQ_WQX-380007",46.40567,-97.67297
"15486","21NDHDWQ_WQX-384211",47.39924,-98.79743
"15487","SDDENR_WQX-LOWJIMJRT24",44.05996,-98.05175
"15488","SDDENR_WQX-STW100",43.50066,-96.75272
"15489","SDDENR_WQX-460146",44.95914,-98.51371
"15490","21NDHDWQ_WQX-385210",46.34213,-103.4899
"15491","21NDHDWQ_WQX-385419",48.16693,-97.79569
"15492","21NDHDWQ_WQX-380012",46.35537,-98.30607
"15493","SDDENR_WQX-460672",44.0401,-99.44517
"15494","21NDHDWQ_WQX-384216",45.93682,-98.45371
"15495","21NDHDWQ_WQX-380091",48.96634,-101.9475
"15496","21NDHDWQ_WQX-384020",47.71385,-100.3054
"15497","21NDHDWQ_WQX-385040",46.97695,-96.82026
"15498","21NDHDWQ_WQX-380160",46.74585,-102.308
"15499","21NDHDWQ_WQX-384114",47.19766,-101.8065
"15500","SDDENR_WQX-460655",44.94246,-97.14619
"15501","SDDENR_WQX-UPJIMZZJR43",44.67611,-98.28903
"15502","21NDHDWQ_WQX-385314",48.96674,-102.7565
"15503","21NDHDWQ_WQX-385426",47.9475,-97.06694
"15504","21NDHDWQ_WQX-386015",46.9768,-96.8202
"15505","SDDENR_WQX-NCENBSRR15",44.88923,-97.11936
"15506","1119USBR_WQX-MAL003",44.0141,-117.3956
"15507","21NDHDWQ_WQX-384106",47.94373,-100.6276
"15508","21NDHDWQ_WQX-380276",46.31656,-98.32691
"15509","21NDHDWQ_WQX-384030",45.99355,-97.65001
"15510","21NDHDWQ_WQX-385356",46.67938,-97.43009
"15511","1119USBR_WQX-MAL226",43.61755,-116.9552
"15512","21NDHDWQ_WQX-385345",47.80526,-98.71717
"15513","21NDHDWQ_WQX-385237",46.29676,-96.89426
"15514","SDDENR_WQX-LOWJIMJRT15",43.34635,-97.62316
"15515","21NDHDWQ_WQX-385024",46.31186,-98.5774
"15516","SDDENR_WQX-CENTBSRT01",44.46235,-96.7875
"15517","21NDHDWQ_WQX-385408",47.43662,-98.92565
"15518","21NDHDWQ_WQX-384120",47.64513,-98.11937
"15519","SDDENR_WQX-460755",42.99017,-96.96406
"15520","SDDENR_WQX-LOWJIMJRT19",43.63363,-97.89916
"15521","21NDHDWQ_WQX-385353",46.888,-97.15845
"15522","SDDENR_WQX-460145",45.24136,-98.30037
"15523","1119USBR_WQX-MAL172",43.95028,-118.1744
"15524","SDDENR_WQX-LOWJIMJRT21",43.74027,-98.02595
"15525","21NDHDWQ_WQX-385583",46.44251,-101.6954
"15526","21NDHDWQ_WQX-385538",46.51624,-100.1427
